,fold_0,fold_1,fold_2,fold_3,fold_4,fold_5
QLT_EquityRatio_TSR_252D,0.0,7.250763056644222e-05,0.0,1.0084430151521768e-05,0.0,7.291955304193442e-06
QLT_OPMargin_TSZ_20D,0.0,5.692388850840632e-05,0.0,9.14590525945759e-06,2.668566657227111e-05,1.8712575646017998e-05
QLT_OPMargin_TSR_252D,1.6216667210590917e-05,0.0002553926484118737,0.0,1.2840089401104586e-05,0.0,1.6819564040054625e-05
QLT_ROE_TSZ_20D,0.0,3.390229195720971e-05,0.0,0.0,0.0,0.0
QLT_ROE_TSR_252D,1.8183108227449316e-05,9.673508453210225e-05,0.0,5.981601821627855e-05,1.8414110051792474e-05,6.936272403520807e-05
QLT_OperatingProfitGrowthYOY_TSZ_20D,1.4155366028779752e-05,5.344631870944332e-05,1.4973383480845935e-05,2.6818311320928634e-05,5.258338153378502e-06,4.0228508890785246e-05
QLT_OperatingProfitGrowthYOY_TSR_252D,0.0002043760000957471,0.0003039643601989513,0.0,3.5089276344416916e-05,0.0,8.566600505478884e-05
QLT_SalesGrowthYOY_TSZ_20D,0.0,8.068954321679884e-05,1.0285835317005045e-05,4.850863868111585e-05,1.7994323671370197e-05,7.378689790340609e-05
QLT_SalesGrowthYOY_TSR_252D,1.1242945980804493e-05,7.476477543892708e-05,0.0,2.7118746081174743e-05,1.3151943570268745e-05,2.0345999467220018e-05
QLT_EPSGrowthYOY_TSZ_20D,0.0,1.7724006454458446e-05,0.0,1.8653980510372716e-05,0.0,9.503783953556094e-06
QLT_EPSGrowthYOY_TSR_252D,0.0,6.400893475131804e-06,0.0,1.674672170509901e-05,0.0,2.086025270439555e-05
SPD_DistVWAP5_TSZ_20D,5.861101110896397e-06,0.00047143917248825587,4.778084009791047e-06,0.00012842578650331697,1.4020269936328301e-05,6.0117976540351804e-05
SPD_DistVWAP5_TSR_252D,3.1714584412377434e-05,7.65791867574438e-05,0.0,5.3446039376315545e-05,2.311720594795734e-05,5.164906657097792e-06
SPD_DistVWAPSlope_TSR_252D,0.0,3.1631927096615903e-05,0.0,4.2229866332553376e-05,1.1269184763680543e-05,6.642869949478638e-05
SPD_VWAPDev_TSZ_20D,0.0,3.9185934285526146e-05,0.0,8.268898847032645e-06,0.0,1.1006781064032314e-05
SPD_VWAPDev_TSR_252D,0.0,4.191942733815201e-05,4.770026620036508e-06,7.618071420174799e-06,0.0,4.516055491082176e-05
SPD_MarginBuyImpact_TSZ_20D,0.0,1.2133740685716549e-05,0.0,7.373757307521805e-06,0.0,0.0
SPD_MarginBuyImpact_TSR_252D,0.0,3.831605926300858e-05,0.0,1.2412017189800838e-06,0.0,0.0
SPD_MarginRatio_TSZ_20D,0.0,4.361457013904337e-06,0.0,0.0,0.0,2.163875470277382e-06
SPD_MarginRatio_TSR_252D,0.0,8.707552582026015e-05,0.0,0.0,0.0,0.0
SPD_MarginRatioDelta4w_TSZ_20D,0.0,4.911571822705506e-06,0.0,0.0,0.0,1.0606011964487508e-05
SPD_MarginRatioDelta4w_TSR_252D,0.0,5.191840668848775e-06,0.0,0.0,0.0,0.0
SPD_MarketForeignBuy_TSZ_20D,0.0007388732651604515,0.001985452130101405,0.00022416570850731192,0.0010568467230944573,0.0002786494632561206,0.000454636678948379
SPD_MarketForeignBuy_TSR_252D,0.00019395417128385747,0.0004394979947179293,0.00013771104950075085,0.0002349881687696385,8.029426050317056e-05,0.0004979114077684246
SPD_MarketIndividualBuy_TSZ_20D,0.0003994805417919117,0.0018215175243811155,0.00027987294313354844,0.0004828033625318597,0.00029168371177721306,0.0004275571089937101
SPD_MarketIndividualBuy_TSR_252D,0.0001961195859776836,0.0008971031783148141,0.0001510973616500463,0.0004222912398169906,0.00016347211057812493,0.0004846996914030795
SPD_OverseaFlowTrend_TSZ_20D,0.000665231519426695,0.0019890020124647117,0.00020539738769649872,0.0008713927931314177,0.0004688196176263763,0.0013689142536190487
SPD_OverseaFlowTrend_TSR_252D,0.00020522615244235434,0.003100068426759329,0.00020977739824021697,0.0002793545760744982,0.00016931482308437605,0.0012493970808155946
SPD_FlowAccel_TSZ_20D,0.001295536287371706,0.0021639481040672806,0.00019456858752721278,0.0006248318483612733,0.0004059145115184789,0.002041680627340593
SPD_FlowAccel_TSR_252D,0.0001651200388994684,0.000491593224674298,9.555489979928997e-05,0.00038317558221836356,7.910114806883115e-05,0.0005298321767517473
BET_Beta60_TSZ_20D,0.0,0.00019028852346843404,0.0,0.0,0.0,3.590627161494388e-05
BET_Beta60_TSR_252D,3.927245180259498e-06,4.666436028869338e-05,0.0,5.339206586521798e-05,0.0,9.372959224962718e-06
BET_RS25_TSZ_20D,0.0,0.00010122615518316966,8.317883924588472e-06,2.1812530557178666e-05,2.344452046473505e-05,2.566857548853233e-05
BET_RS25_TSR_252D,3.099645257045418e-05,2.25851020765181e-05,0.0,5.4409934940532146e-05,0.0,4.937753791952745e-05
BET_MarketReturn_TSR_252D,0.00045932630370834295,0.00046871057743105014,0.00012766550861806965,0.00031162663180097185,0.0002765792105423708,0.001023468807638178
BET_MarketTrendIdx_TSZ_20D,0.001428565597883666,0.0022359693753424953,0.0003498548371961765,0.0007430382287502768,0.0005320335226666316,0.0012270684201941353
BET_MarketTrendIdx_TSR_252D,0.0021689524436196267,0.001868245128766487,0.0012709434845813528,0.003597064434215411,0.002144177993893804,0.003234146125408287
BET_MarketHV20_TSZ_20D,0.00023577499820566354,0.001105091610295688,0.0005788313517821025,0.0009831058794065254,0.001104882243629206,0.0009454876414324817
BET_MarketHV20_TSR_252D,0.0009615819791447841,0.0020981677138336603,0.0012604051502955373,0.0008040191744024919,0.0012241862919547429,0.0009289266650259271
BET_MarketVolChange_TSZ_20D,0.00040601397075779613,0.0013667681669823062,0.00037011915564425944,0.0006623876930326434,0.00016807697721008097,0.0006427913082428861
BET_MarketVolChange_TSR_252D,0.0005725034393981901,0.0017543949086992674,0.0005902812788573395,0.003167557069139201,0.00029663980205043303,0.0015136554980985162
BET_SectorMomentum5d_TSZ_20D,0.0001001587797923327,0.0006680627795804288,0.00013460765291517981,0.0002626723201042842,0.0004232141188537896,0.0019301077455397087
BET_SectorMomentum5d_TSR_252D,0.00016421277084253827,0.00020894783864268944,8.532441732308265e-05,0.00010315010997019795,9.031651718017765e-05,0.0001856662908298784
BET_SectorReturn_TSR_252D,0.00025950123326758074,0.0018087780949338403,6.784270436107244e-05,0.0009845216410191164,0.00013011856362120939,0.00026795078877908863
BET_SectorRel_TSZ_20D,1.8529068781901525e-05,8.555971306770902e-05,4.340516058769566e-05,6.572048091230426e-05,5.257949069341495e-05,4.127428503348024e-05
BET_SectorRel_TSR_252D,7.275374066602469e-05,0.0004788529490548527,9.394778182330941e-05,0.00030917328606715585,5.4881496933269164e-05,0.0002352056547295284
BET_RelSectorReturn5d_TSZ_20D,1.7173256015810192e-05,0.00012398602954005544,0.0,3.7275439419348156e-05,0.0,2.067261401347373e-05
BET_SectorRelStrength60_TSZ_20D,9.780933592697421e-05,0.00039160931362580454,7.082566792981256e-05,0.00011895318877278077,8.922702619834623e-05,0.00019104049775420893
BET_SectorRelStrength60_TSR_252D,3.468467106431867e-05,0.00030313235645159064,4.091115014168535e-05,0.00015667610593943015,3.538069154683595e-05,0.0001934990822467218
CON_RevisionRate_TSZ_20D,3.438272637788759e-06,0.0,0.0,5.573838036176626e-06,0.0,4.300598222173492e-06
CON_RevisionRate_TSR_252D,0.0,9.225136773357955e-06,0.0,2.3733384207763607e-05,0.0,1.7779064295337477e-05
CON_ProgressRate_TSZ_20D,0.0,6.550212336741518e-05,0.0,1.6369534773191928e-05,0.0,3.121759496656967e-05
CON_ProgressRate_TSR_252D,2.4997322749319483e-05,0.00021518323315369077,4.288465877701506e-06,6.40391369463289e-05,8.095569272726559e-05,5.034924434625468e-05
MOM_ADX14_SNZ,3.3867800492060237e-06,3.8411486364598e-05,1.64743662121262e-05,1.8216248581799787e-05,7.490729012309116e-06,3.248617905301895e-06
MOM_DistSMA5_CSZ,4.692454219641638e-06,1.66790028311352e-05,0.0,3.165771314521107e-05,2.6953581243011774e-05,4.268623021610118e-05
MOM_DistSMA5_SNZ,6.258074118185129e-06,1.0006336891350963e-05,0.0,7.097729425311128e-06,5.583388219751676e-06,0.0
MOM_DistSMA5-25_CSZ,8.095091616713554e-06,2.2732170583214765e-05,0.0,4.3920104487279356e-05,0.0,7.511711561147267e-06
MOM_DistSMA5-25_SNZ,0.0,3.617045081652252e-05,0.0,3.728631192438565e-05,0.0,2.5302762394203503e-06
MOM_DistSMA25-75_CSZ,0.00021235212648371694,0.00026373529657087427,2.3312708302558617e-05,4.614760206901395e-05,0.00011235137356711777,0.00011903604281874949
MOM_DistSMA25-75_SNZ,4.116100204257665e-06,5.158389766646322e-05,0.0,7.161995331750714e-06,0.0,3.4353374241233007e-06
MOM_EfficiencyRatio10_SNZ,0.0,9.805940408951347e-06,0.0,3.0884890820120234e-06,0.0,1.2736983111059115e-05
MOM_LinRegSlope10_CSR,0.0,2.24092258777873e-05,0.0,0.0,0.0,1.5987442718407566e-05
MOM_LinRegSlope10_CSZ,5.084634232938065e-06,3.8987512528783186e-05,3.226544666587037e-05,9.794615891875096e-06,0.0,8.959765595956296e-06
MOM_LinRegSlope10_SNZ,0.0,0.00016735547026726046,0.0,0.0,0.0,0.0
MOM_MACDHistNorm_SNZ,0.0,0.00016270817588649592,0.0,5.87446355326506e-06,0.0,5.77429286113252e-06
MOM_MACDHistDiff_SNZ,2.439999524049041e-05,9.372964991048472e-05,0.0,8.618663407320368e-05,2.2246298031174084e-05,0.0
MOM_DistHigh60_CSZ,4.051895778747781e-05,6.025853222147853e-05,4.284064287063985e-06,6.776807372038535e-05,1.9084886903324798e-05,3.7385380931176016e-05
MOM_DistHigh60_SNZ,0.0,2.253716875883948e-05,4.268697634265883e-06,1.333816320845134e-06,0.0,0.0
MOM_DistKijun_SNZ,0.0,8.606799163429845e-06,0.0,0.0,0.0,0.0
MOM_NewHighFlag3_CSZ,0.0002148180013654509,0.0012889490459159342,0.00014186932047492948,0.0016900715139875088,0.0008222662469595038,0.0003756406048893644
MOM_NewHighFlag3_SNZ,4.057989714901071e-05,0.00017093805421177353,1.1178493162717683e-05,0.0002787625096640533,7.927739760408726e-05,0.00015865562821007275
MOM_PricePos120_SNZ,2.382507141047294e-05,0.00022107765086941451,0.0,5.5753184840047124e-05,0.0,2.4048827230372965e-05
MOM_IchimokuDist_SNZ,1.625804072703038e-05,6.31948420482388e-06,0.0,1.6209688872480633e-06,0.0,3.168754928035692e-06
MOM_Return3d_CSZ,5.121263791885227e-06,4.971470445258964e-05,0.0,1.2846711372389467e-05,8.657178938766718e-06,1.2306568909174971e-05
MOM_Return3d_SNZ,0.0,2.49052619355265e-05,0.0,0.0,0.0,0.0
MOM_Return5d_CSZ,8.46722562998107e-05,0.0001280928532220246,6.04502557800888e-05,7.454379152036154e-05,0.0,2.5436006471498954e-05
MOM_Return10d_CSZ,0.0,4.664037160274195e-05,0.0,2.7931365481638823e-05,0.0,2.117939793408429e-05
MOM_Return10d_SNZ,0.0,2.2619401239162668e-05,0.0,0.0,2.3202325132432123e-06,1.4521514565345025e-05
MOM_Return20d_CSZ,0.00010259506709700137,0.00011794202546602205,0.0,9.969845775316168e-05,4.168632507104053e-05,5.864989266546592e-05
MOM_Return20d_SNZ,0.0,3.534922375037587e-05,0.0,6.255883290908735e-06,0.0,6.685987574804025e-06
MOM_Return1dLag1_SNZ,0.0,4.685473970436192e-05,0.0,9.443295528463933e-06,0.0,6.090046120093652e-06
MOM_Return1dLag2_SNZ,0.0,0.0003554014281952678,0.0,4.930231102567593e-05,2.3796333867447866e-06,1.4292102793676218e-05
MOM_RSI9_SNZ,1.0820258421912317e-05,1.9071936456786523e-05,0.0,5.3458525901835445e-06,0.0,0.0
MOM_RSI9-14Diff_SNZ,0.0,1.3880341413609514e-05,0.0,3.93408186462124e-06,0.0,3.5603451568683205e-06
MOM_BBPercentB_SNZ,0.0,2.5988865315040985e-05,0.0,1.9969295749636225e-05,4.399007021620601e-06,0.0
MOM_BodyRatio_SNZ,0.0,1.1701674347515542e-05,0.0,0.0,0.0,0.0
MOM_UpperShadowRatio_SNZ,0.0,2.2585170015989457e-06,0.0,0.0,0.0,0.0
MOM_LowerShadowRatio_SNZ,0.0,8.886383062749038e-06,1.3574424895962946e-05,0.0,0.0,0.0
MOM_IntradayStrength_SNZ,0.0,2.5608236255493057e-05,0.0,7.290729946764175e-06,0.0,0.0
MOM_LowerShadowMA5_SNZ,0.0,4.5129329380384696e-05,0.0,7.743965087401106e-05,0.0,0.0
MOM_Streak_SNZ,0.0,1.8072912575032596e-05,0.0,2.5264972941522074e-05,0.0,9.945551672094502e-06
MOM_BullishRatio20_SNZ,0.0,1.9472888346759908e-05,0.0,9.843208478577792e-06,0.0,7.30199319964314e-06
MOM_ClosePosition_SNZ,0.0,6.57913666170866e-05,0.0,2.6142752942050263e-05,3.040614637788713e-06,0.0
MOM_GapRate_SNZ,7.446400132683863e-05,0.0001298011862816471,4.495642203702229e-05,3.881739472130173e-05,0.00010951184313085645,3.416134285220573e-05
MOM_MaxGain5_CSZ,0.0,4.8912975044935446e-05,0.0,2.7821067563436267e-05,2.024823188388069e-06,1.0022471157498955e-05
MOM_MaxGain5_SNZ,1.5229931948379449e-06,1.9302958912771604e-05,7.2924958154282385e-06,3.5397275161025224e-06,0.0,3.716288938948346e-06
MOM_RCI9_SNZ,0.0,0.00013055981300556636,0.0,4.1388374444064735e-05,0.0,3.3475655391143515e-06
MOM_RCI9Diff_SNZ,7.14499967271003e-05,6.685223391861467e-05,0.0,9.54628118890226e-05,0.0,3.799449373161891e-05
MOM_RCI26_SNZ,0.0,4.2362132031179825e-05,0.0,3.113632142571699e-05,0.0,1.0048930066601372e-05
MOM_RCI26Diff_SNZ,0.0,1.460259086156797e-05,0.0,0.0,0.0,0.0
MOM_RCI52_SNZ,2.632871538437502e-05,4.926734414161612e-05,6.392950070543719e-05,3.628093958507254e-05,7.2072097468355995e-06,1.6674662243253396e-05
MOM_Momentum12-1_CSZ,2.3331498833735604e-05,0.00019817756775424413,1.8775415295120103e-05,0.0001274399647779465,6.098749887072496e-05,7.82471294848903e-05
MOM_Momentum12-1_SNZ,1.8950683579754907e-05,0.0002185464927399704,0.0,2.4325589194878106e-05,2.5477889045392345e-05,0.00010348626869916707
MOM_RetIntraday_SNZ,1.575977738712401e-05,2.027678182591727e-05,6.002978523247698e-06,5.02401114486266e-06,0.0,1.8410446249516758e-05
MOM_WinRate10d_SNZ,0.0,9.479639207227649e-06,0.0,1.4947611359409884e-05,0.0,0.0
MOM_MADev25_CSZ,6.801679068206551e-05,6.00840701546201e-05,0.0,4.4799671599680026e-05,2.4582390020829478e-05,3.527249073320935e-05
MOM_MADev25_SNZ,0.0,2.0795772246083537e-05,0.0,1.0251279023428302e-05,0.0,0.0
MOM_MADev75_CSZ,0.00027471291410138647,0.00033651809860831764,2.3141272126658573e-05,7.509708206036428e-05,6.618847414706854e-05,0.00017333072439979335
MOM_MADev75_SNZ,3.7267532717993166e-05,1.965140747624307e-05,0.0,2.744451704083038e-05,0.0,2.42053559440387e-06
MOM_MADev200_CSZ,8.213921705960362e-05,6.469160696674694e-05,0.00011668310739591836,0.00010039725608843539,2.26341728457469e-05,8.752726781996551e-05
MOM_MADev200_SNZ,0.0,3.104686246983742e-05,0.0,5.080146329674631e-06,0.0,1.0831630674319662e-05
MOM_Return6m_CSZ,1.3663752331617929e-05,7.449507442323396e-05,8.721169117573764e-06,3.690410724501776e-05,1.3703827085616077e-05,0.00010425258325496446
MOM_Return6m_SNZ,0.0,6.0035150325483036e-05,4.494450700829086e-06,1.4970797656450755e-05,0.0,1.6921300536399816e-05
MOM_Return12m_CSZ,5.406747784703151e-05,0.00015901183704052028,4.3998648134695776e-05,0.00023874267932480746,4.306145504531018e-05,0.00016354617585667033
MOM_Return12m_SNZ,3.358784243958027e-05,5.16649137393423e-05,2.021451012239099e-05,3.06763988431591e-05,1.8203390522950066e-05,1.8771911249553188e-05
MOM_High52wDist_CSZ,4.4539811379083334e-05,0.00022158980643552798,4.586433039721257e-05,0.00014395571297916843,1.7529911701474696e-05,4.326184187198076e-05
MOM_High52wDist_SNZ,7.161739320318731e-06,0.00018477140585442347,0.0,0.00011691059840188851,2.8596436951128035e-06,7.697768215094583e-05
VOL_MAE5_SNZ,0.0,1.307159958735133e-05,0.0,1.8684788095089435e-05,0.0,3.5453790646824674e-06
VOL_MAE10_CSZ,4.1223532204912784e-05,4.9274329369650575e-05,0.0,1.4492599560078913e-05,2.4378209766902565e-06,4.092480773927115e-05
VOL_MAE10_SNZ,0.0,5.020748328046339e-05,0.0,0.0,0.0,9.730565953437992e-06
VOL_DownsideRun_SNZ,2.653607382903083e-05,0.00010224870642039553,7.33321558682245e-06,9.115873157358354e-06,5.146485892550087e-06,2.0117874777816598e-05
VOL_ReturnSkewnessDiff_SNZ,0.0,2.9086806012316476e-05,0.0,1.621814473712393e-06,0.0,8.987727571994804e-06
VOL_ReturnKurtosis_SNZ,0.0,1.531431340781335e-05,0.0,0.0,4.078262618705458e-06,0.0
VOL_GapAbs_SNZ,0.0,1.3969450526652536e-05,0.0,0.0,0.0,0.0
VOL_LargeMoveCount_CSZ,0.00012175363143006798,5.3756574379752363e-05,0.0001391818609531299,3.742844474201692e-05,3.914389383637454e-05,7.581796039202823e-05
VOL_LargeMoveCount_SNZ,0.0,3.7499309333637435e-05,0.0,2.717821537065653e-05,0.0,0.0
VOL_RangeRatioLong_SNZ,0.0,5.191886866899375e-06,0.0,0.0,0.0,0.0
VOL_ATRRatio_CSZ,0.001727549707015731,0.0016263135487714696,0.0013209614709310338,0.0012869076158971442,0.0008595353917948667,0.0015718556666473738
VOL_ATRRatio_SNZ,0.0,0.00048780694527835984,0.0,0.00047587193558282193,3.639877728109439e-05,5.108527112200982e-05
VOL_ATRSqueeze_SNZ,8.139041951988513e-06,7.36239314998593e-05,8.17515695021397e-06,1.1364799251782575e-05,0.0,1.372031567447202e-05
VOL_ATRSqueezeBB_CSZ,0.0,5.075130649915229e-05,0.0,5.379746663570768e-05,3.952426631369285e-05,2.3643295860016367e-05
VOL_ATRSqueezeBB_SNZ,0.0,1.7025565771961457e-05,0.0,1.5658499570723712e-05,4.4595927115167926e-06,0.0
VOL_HistVol20_CSZ,2.9800534527169433e-06,7.849798706288832e-05,0.0,2.450457785111481e-05,2.447874950142561e-06,3.841756140734922e-05
VOL_HistVol20_SNZ,0.0,3.762299132245665e-05,0.0,6.476073719703198e-06,0.0,0.0
VOL_HV30_CSZ,7.801786272133008e-05,0.0001728885995677341,6.196544282022823e-05,6.333224930260307e-05,8.831651358457114e-05,0.00041517060092826827
VOL_HV30_SNZ,5.738392437362599e-06,6.015424846466203e-05,3.191381738967509e-05,1.219695080380585e-05,0.0,0.0
VOL_HVSlope_CSZ,2.67789354471345e-05,0.0003537958608615831,2.359620460948268e-05,0.0009674041378043644,6.420525090099703e-05,0.00020281335957672585
VOL_HVSlope_SNZ,2.8204384794890934e-05,0.0002170982647328108,0.0,0.0003387671851161728,2.6334121698347325e-05,0.00014622092335976562
VOL_RealizedSkew20_SNZ,0.0,2.2144280757312808e-05,0.0,1.8228171424183905e-05,0.0,4.369142998809287e-06
VOL_UlcerIndex14_CSZ,0.0,6.266490355314662e-05,6.048419837341476e-06,4.875973038018103e-05,7.203845368901704e-06,1.4148685817589382e-05
VOL_UlcerIndex14_SNZ,2.3699678581551072e-06,2.163623835655803e-05,0.0,1.3409532173840307e-05,0.0,0.0
VOL_ATRChgRate_SNZ,0.0,3.5539087778945374e-05,0.0,0.0,0.0,0.0
VOL_VolatilityParkinson_CSZ,0.0012152163566286922,0.0016007402695329726,0.0009437531193663541,0.0020938138868900956,0.0005617859619208256,0.00033545678421077236
VOL_VolatilityParkinson_SNZ,1.7629760965043128e-05,9.83926831622753e-05,8.449179211427445e-06,0.0004765146663881031,0.0,0.00023252311581049671
VOL_ReturnVolatility_CSZ,0.0,1.5288649662486e-05,2.8324427711966395e-05,3.386767121857615e-05,2.8595318959886087e-05,3.2573868497644077e-05
VOL_ReturnVolatility_SNZ,0.0,2.727691316833178e-05,0.0,1.1080824704105952e-05,0.0,9.86853609937853e-06
VOL_VolRatioHV_SNZ,0.0,2.2491471047734403e-05,0.0,0.0,0.0,0.0
VOL_DownsideDev60_CSZ,0.00012795475072709776,0.0007679800393888367,3.513023145180665e-05,0.00027248957008557234,8.210317279735817e-05,0.00014614377603901677
VOL_DownsideDev60_SNZ,1.595049868037089e-05,0.00010978940400977987,0.0,5.1845369372676545e-05,3.7725032008332076e-05,3.476339671400421e-05
VOL_Volatility60_CSZ,0.0012182253880117717,0.0008500065669582624,0.00014329705649196938,0.0010569715537730982,0.001076467060167135,0.0010974209284378234
VOL_Volatility60_SNZ,7.440715981741804e-06,2.9304869793013394e-05,0.0,1.5226390076798161e-05,0.0,3.4276956731210276e-05
LIQ_AbnormalVolume_CSZ,7.271721154761368e-06,2.3164943310011006e-05,4.070648872392047e-06,4.279448599832515e-06,0.0,0.0
LIQ_VolumeChange_CSZ,0.0,2.6217800199313725e-05,0.0,0.0,0.0,0.0
LIQ_VolumeSlope5_CSZ,0.0,6.8072371640925624e-06,0.0,7.157959057435512e-06,0.0,0.0
LIQ_LogTradingCap_CSZ,9.956538721862566e-06,5.978369560717473e-05,1.7848464651494644e-05,1.9694177051255613e-05,0.0,0.0001115846731494673
LIQ_MFI14_CSZ,1.562740883187673e-05,1.3586862443139337e-05,4.485458334361938e-06,2.1024000104192124e-05,0.0,0.0
LIQ_VolRatio5d_CSZ,0.0,4.5716345187787514e-05,0.0,1.180290522373353e-05,0.0,0.0
LIQ_VolSpikeCount20_CSZ,2.3184703431055087e-05,0.0003396201261393992,9.548531527580981e-05,0.00018583391981965536,7.218249446638167e-05,0.0004239449788585419
LIQ_VolUpDownRatio_CSZ,0.0,1.0227774761359023e-05,0.0,0.0,0.0,0.0
VOL_VolumeMA25_CSZ,6.593032466045316e-06,7.070398899272619e-05,0.0,2.655816416606259e-05,0.0,5.368313560849011e-05
VOL_VolumeMA25_SNZ,0.0,0.00031198236045263636,0.0,0.00012039490919210002,0.0,6.621808844412423e-05
LIQ_TurnoverRatio_CSZ,0.00013470292288741747,0.0001903375424404042,6.50764831086162e-05,0.0008359055294863782,0.00013396181311152523,0.0007531097251775419
LIQ_AmihudIlliq_CSR,0.0,2.6785945124821977e-05,0.0,1.7771856426947568e-05,0.0,5.654110371856163e-06
LIQ_AmihudIlliq_CSZ,0.0013952324609199681,0.0007913546823655401,0.0003006115700096541,0.00214235935393504,0.00023368111552927575,0.0022422693071948155
VAL_LogPBR_CSZ,0.0018082695530131593,0.0022577750181905624,0.0012293625435789632,0.0010819258208540222,0.0003735402248887355,0.0022254692444156495
VAL_LogPBR_SNZ,0.0004206381719756826,0.0005104022416009329,4.283657667687015e-05,0.00019867973399999316,4.616455892263079e-06,5.754032162389709e-05
VAL_EarningsYield_CSZ,0.0006815318724933149,0.002192498831601341,0.00011075878481834254,0.0016997501704990013,0.0,0.001214891791000106
VAL_EarningsYield_SNZ,0.0,5.508825077857107e-06,0.0,0.00013198203022065313,6.221965718754752e-06,1.599046240161176e-05
QLT_Accruals_CSZ,0.0,3.2146813587219946e-06,0.0,0.0,0.0,0.0
QLT_Accruals_SNZ,0.0,2.0066686064776666e-05,0.0,1.0807282132315533e-05,0.0,7.5633947625597725e-06
QLT_EquityRatio_CSZ,3.052786500501971e-06,5.096645208132929e-05,0.0,2.9538705416253284e-05,0.0,0.0001068075183751699
QLT_EquityRatio_SNZ,0.0,1.8694759822692744e-05,0.0,0.0,0.0,0.0
QLT_OPMargin_CSZ,0.0,5.957309937879655e-05,4.544638173897123e-06,1.6174656353026476e-05,9.658211543904765e-06,4.041299201255097e-06
QLT_OPMargin_SNZ,2.3134396596311157e-05,6.969154830814353e-05,1.7715082839371917e-05,1.393421032471667e-05,0.0,3.094642948020858e-05
QLT_ROA_CSZ,5.3150202340186514e-05,0.00015625943983975862,0.0,4.8536199307809003e-05,3.937660120061608e-06,0.00012942343692190494
QLT_ROA_SNZ,1.0668731527271453e-05,5.803930439824387e-05,0.0,5.021111302672732e-05,3.915946531742947e-06,4.5662475622391716e-05
QLT_ROE_CSZ,0.0,1.231337788844416e-05,0.0,6.87055067025024e-06,6.013012189611531e-06,1.1114696259251582e-05
QLT_ROE_SNZ,6.8975344196559254e-06,1.7958561754118225e-05,0.0,9.171931518373438e-06,0.0,3.471377322688016e-05
QLT_OperatingProfitGrowthYOY_SNZ,0.0,3.8543395260714756e-05,0.0,7.780914470599097e-06,1.7106868315372568e-05,9.908567494248592e-06
QLT_SalesGrowthYOY_CSZ,4.2038717158170976e-05,0.00011631532552669422,2.6670117441160753e-05,5.864205780965614e-05,2.2496873209599476e-05,9.102076347287983e-05
QLT_SalesGrowthYOY_SNZ,0.0,9.600909527800284e-05,1.813753038433985e-05,4.695855190955046e-05,1.9348825427660106e-05,3.150264715369715e-05
QLT_EPSGrowthYOY_SNZ,0.0,1.9088261816904468e-05,0.0,2.630416115557634e-05,0.0,1.2379413151206441e-05
SIZ_LogMarketCap_CSZ,0.00010449181933354108,0.0006341690983816053,4.417296092839876e-05,0.00023556023368649846,6.117817998621615e-05,0.0006246210324241905
SPD_DistVWAP5_CSZ,5.704831568736777e-06,4.6996024070024255e-05,0.0,7.95116387779791e-06,0.0,7.314306881519873e-06
SPD_DistVWAPSlope_CSZ,0.0,3.8242495197321676e-05,5.764369048656618e-06,1.1747919500777081e-05,0.0,3.126007388470512e-06
SPD_VWAPDev_CSR,1.7708475557611364e-05,0.0002568787784219355,0.0,0.00031121589292205806,7.00199633489663e-05,0.00010630322361402613
SPD_VWAPDev_CSZ,0.0005182082124817911,0.0010831998618667151,0.0,0.0006003611424077694,0.00012724375367405554,0.0002351318863935566
SPD_MarginBuyImpact_CSZ,0.00015436239504618452,0.0002519596083823917,8.855972435943106e-05,0.00016096678669330706,9.991513866818722e-05,6.292619533395703e-05
SPD_MarginRatio_CSZ,0.0,0.0005113254777913173,1.0260060935263046e-05,0.0005338074850877055,9.052171030762334e-05,0.0003655683965769556
SPD_MarginRatioDelta4w_CSZ,0.0,1.2211093839909688e-05,0.0,2.100746309081811e-06,0.0,0.0
SPD_MarketForeignBuy_CSR,4.9734034326998575e-05,3.908170399147556e-05,3.1675522200604086e-05,2.5983019416540643e-05,1.0976227952178898e-05,1.8754657234015014e-05
SPD_MarketForeignBuy_CSZ,0.00043306328477847985,0.0004025093789325881,0.00019262992629182202,0.0007910449888396728,0.00018722636595819853,0.00041935765310763436
SPD_MarketIndividualBuy_CSR,1.0822539585644592e-05,0.0001714747398150641,3.7335327992506663e-05,0.00029284225914090727,4.226127862093646e-05,4.166703261073167e-05
SPD_MarketIndividualBuy_CSZ,9.085587046843335e-05,0.00041170839671295475,0.00012186385742695997,0.00014598478174709635,0.00016327567330562165,0.0003677627241273023
SPD_OverseaFlowTrend_CSZ,0.0004727181456489963,0.0013750580323029541,0.0008758550923825072,0.0005111162285443941,0.0006522267117217666,0.00020654677986172942
SPD_FlowAccel_CSZ,0.00471704922049408,0.001074278998154685,0.00020143220365163712,0.0016319101959164925,0.00182884844602849,0.0013069996450436243
BET_Beta60_CSZ,0.00014851193684899241,0.00041127758307892053,0.00013350974389158432,0.0003468434165178505,0.00015908085730371126,0.000254498120916313
BET_Beta60_SNZ,5.921184996290893e-05,0.000155127873251188,6.0727894321056775e-05,6.0949243250943546e-05,7.076329111631709e-05,0.00014234414702163356
BET_RS25_CSZ,3.066556036938356e-05,0.00011758630415037013,0.0,0.00014297669748646784,2.6212340325574117e-05,5.595416220234624e-05
